temperature,year,statistics,country,iso3
7.6,2012,MarAverage,Albania,ALB
11.2,2012,AprAverage,Albania,ALB
15.3,2012,MayAverage,Albania,ALB
20.9,2012,JunAverage,Albania,ALB
23.5,2012,JulAverage,Albania,ALB
23.6,2012,AugAverage,Albania,ALB
18.9,2012,SepAverage,Albania,ALB
14.4,2012,OctAverage,Albania,ALB
10.0,2012,NovAverage,Albania,ALB
3.0,2012,DecAverage,Albania,ALB
3.2,2013,JanAverage,Albania,ALB
3.9,2013,FebAverage,Albania,ALB
6.5,2013,MarAverage,Albania,ALB
12.0,2013,AprAverage,Albania,ALB
16.1,2013,MayAverage,Albania,ALB
18.9,2013,JunAverage,Albania,ALB
22.1,2013,JulAverage,Albania,ALB
23.3,2013,AugAverage,Albania,ALB
17.6,2013,SepAverage,Albania,ALB
13.4,2013,OctAverage,Albania,ALB
9.1,2013,NovAverage,Albania,ALB
3.7,2013,DecAverage,Albania,ALB
4.9,2014,JanAverage,Albania,ALB
6.1,2014,FebAverage,Albania,ALB
8.1,2014,MarAverage,Albania,ALB
10.9,2014,AprAverage,Albania,ALB
14.3,2014,MayAverage,Albania,ALB
19.0,2014,JunAverage,Albania,ALB
20.9,2014,JulAverage,Albania,ALB
21.7,2014,AugAverage,Albania,ALB
17.4,2014,SepAverage,Albania,ALB
12.9,2014,OctAverage,Albania,ALB
9.4,2014,NovAverage,Albania,ALB
4.8,2014,DecAverage,Albania,ALB
3.1,2015,JanAverage,Albania,ALB
3.4,2015,FebAverage,Albania,ALB
6.5,2015,MarAverage,Albania,ALB
10.5,2015,AprAverage,Albania,ALB
16.0,2015,MayAverage,Albania,ALB
19.0,2015,JunAverage,Albania,ALB
23.4,2015,JulAverage,Albania,ALB
23.1,2015,AugAverage,Albania,ALB
18.8,2015,SepAverage,Albania,ALB
12.7,2015,OctAverage,Albania,ALB
8.9,2015,NovAverage,Albania,ALB
4.1,2015,DecAverage,Albania,ALB
3.2,2016,JanAverage,Albania,ALB
7.4,2016,FebAverage,Albania,ALB
7.4,2016,MarAverage,Albania,ALB
12.8,2016,AprAverage,Albania,ALB
14.7,2016,MayAverage,Albania,ALB
19.8,2016,JunAverage,Albania,ALB
22.6,2016,JulAverage,Albania,ALB
21.7,2016,AugAverage,Albania,ALB
17.9,2016,SepAverage,Albania,ALB
12.5,2016,OctAverage,Albania,ALB
8.2,2016,NovAverage,Albania,ALB
2.2,2016,DecAverage,Albania,ALB
-0.6,2017,JanAverage,Albania,ALB
4.8,2017,FebAverage,Albania,ALB
8.7,2017,MarAverage,Albania,ALB
10.6,2017,AprAverage,Albania,ALB
15.8,2017,MayAverage,Albania,ALB
20.5,2017,JunAverage,Albania,ALB
22.9,2017,JulAverage,Albania,ALB
23.6,2017,AugAverage,Albania,ALB
17.5,2017,SepAverage,Albania,ALB
12.5,2017,OctAverage,Albania,ALB
7.8,2017,NovAverage,Albania,ALB
4.0,2017,DecAverage,Albania,ALB
4.1,2018,JanAverage,Albania,ALB
3.6,2018,FebAverage,Albania,ALB
7.0,2018,MarAverage,Albania,ALB
13.5,2018,AprAverage,Albania,ALB
17.5,2018,MayAverage,Albania,ALB
19.6,2018,JunAverage,Albania,ALB
22.0,2018,JulAverage,Albania,ALB
23.1,2018,AugAverage,Albania,ALB
19.0,2018,SepAverage,Albania,ALB
14.2,2018,OctAverage,Albania,ALB
9.1,2018,NovAverage,Albania,ALB
3.6,2018,DecAverage,Albania,ALB
1.3,2019,JanAverage,Albania,ALB
4.5,2019,FebAverage,Albania,ALB
8.4,2019,MarAverage,Albania,ALB
11.0,2019,AprAverage,Albania,ALB
13.3,2019,MayAverage,Albania,ALB
21.0,2019,JunAverage,Albania,ALB
22.2,2019,JulAverage,Albania,ALB
23.6,2019,AugAverage,Albania,ALB
19.0,2019,SepAverage,Albania,ALB
14.5,2019,OctAverage,Albania,ALB
10.9,2019,NovAverage,Albania,ALB
5.5,2019,DecAverage,Albania,ALB
2.6,2020,JanAverage,Albania,ALB
5.6,2020,FebAverage,Albania,ALB
7.4,2020,MarAverage,Albania,ALB
10.8,2020,AprAverage,Albania,ALB
15.3,2020,MayAverage,Albania,ALB
18.2,2020,JunAverage,Albania,ALB
22.1,2020,JulAverage,Albania,ALB
22.9,2020,AugAverage,Albania,ALB
19.5,2020,SepAverage,Albania,ALB
13.4,2020,OctAverage,Albania,ALB
8.6,2020,NovAverage,Albania,ALB
5.9,2020,DecAverage,Albania,ALB
11.2,1991,JanAverage,Algeria,DZA
14.2,1991,FebAverage,Algeria,DZA
18.3,1991,MarAverage,Algeria,DZA
21.4,1991,AprAverage,Algeria,DZA
24.9,1991,MayAverage,Algeria,DZA
31.1,1991,JunAverage,Algeria,DZA
32.8,1991,JulAverage,Algeria,DZA
32.6,1991,AugAverage,Algeria,DZA
29.7,1991,SepAverage,Algeria,DZA
23.1,1991,OctAverage,Algeria,DZA
17.2,1991,NovAverage,Algeria,DZA
12.5,1991,DecAverage,Algeria,DZA
11.4,1992,JanAverage,Algeria,DZA
14.3,1992,FebAverage,Algeria,DZA
17.7,1992,MarAverage,Algeria,DZA
22.0,1992,AprAverage,Algeria,DZA
26.3,1992,MayAverage,Algeria,DZA
30.2,1992,JunAverage,Algeria,DZA
32.0,1992,JulAverage,Algeria,DZA
32.3,1992,AugAverage,Algeria,DZA
29.1,1992,SepAverage,Algeria,DZA
23.3,1992,OctAverage,Algeria,DZA
17.0,1992,NovAverage,Algeria,DZA
13.2,1992,DecAverage,Algeria,DZA
11.4,1993,JanAverage,Algeria,DZA
14.0,1993,FebAverage,Algeria,DZA
18.0,1993,MarAverage,Algeria,DZA
22.2,1993,AprAverage,Algeria,DZA
26.7,1993,MayAverage,Algeria,DZA
31.5,1993,JunAverage,Algeria,DZA
32.7,1993,JulAverage,Algeria,DZA
32.4,1993,AugAverage,Algeria,DZA
28.7,1993,SepAverage,Algeria,DZA
23.5,1993,OctAverage,Algeria,DZA
18.0,1993,NovAverage,Algeria,DZA
12.8,1993,DecAverage,Algeria,DZA
12.0,1994,JanAverage,Algeria,DZA
14.7,1994,FebAverage,Algeria,DZA
18.9,1994,MarAverage,Algeria,DZA
22.0,1994,AprAverage,Algeria,DZA
27.7,1994,MayAverage,Algeria,DZA
31.6,1994,JunAverage,Algeria,DZA
33.3,1994,JulAverage,Algeria,DZA
33.1,1994,AugAverage,Algeria,DZA
28.6,1994,SepAverage,Algeria,DZA
23.6,1994,OctAverage,Algeria,DZA
18.2,1994,NovAverage,Algeria,DZA
13.1,1994,DecAverage,Algeria,DZA
11.4,1995,JanAverage,Algeria,DZA
15.3,1995,FebAverage,Algeria,DZA
18.3,1995,MarAverage,Algeria,DZA
22.1,1995,AprAverage,Algeria,DZA
27.9,1995,MayAverage,Algeria,DZA
31.4,1995,JunAverage,Algeria,DZA
33.1,1995,JulAverage,Algeria,DZA
32.7,1995,AugAverage,Algeria,DZA
28.9,1995,SepAverage,Algeria,DZA
24.1,1995,OctAverage,Algeria,DZA
18.3,1995,NovAverage,Algeria,DZA
14.7,1995,DecAverage,Algeria,DZA
13.8,1996,JanAverage,Algeria,DZA
14.6,1996,FebAverage,Algeria,DZA
18.2,1996,MarAverage,Algeria,DZA
22.3,1996,AprAverage,Algeria,DZA
26.8,1996,MayAverage,Algeria,DZA
31.0,1996,JunAverage,Algeria,DZA
32.7,1996,JulAverage,Algeria,DZA
32.2,1996,AugAverage,Algeria,DZA
28.6,1996,SepAverage,Algeria,DZA
23.0,1996,OctAverage,Algeria,DZA
17.5,1996,NovAverage,Algeria,DZA
14.2,1996,DecAverage,Algeria,DZA
13.6,1997,JanAverage,Algeria,DZA
15.2,1997,FebAverage,Algeria,DZA
18.1,1997,MarAverage,Algeria,DZA
22.3,1997,AprAverage,Algeria,DZA
27.3,1997,MayAverage,Algeria,DZA
32.0,1997,JunAverage,Algeria,DZA
32.6,1997,JulAverage,Algeria,DZA
32.2,1997,AugAverage,Algeria,DZA
29.4,1997,SepAverage,Algeria,DZA
24.4,1997,OctAverage,Algeria,DZA
18.6,1997,NovAverage,Algeria,DZA
13.7,1997,DecAverage,Algeria,DZA
12.7,1998,JanAverage,Algeria,DZA
15.9,1998,FebAverage,Algeria,DZA
18.0,1998,MarAverage,Algeria,DZA
23.0,1998,AprAverage,Algeria,DZA
26.7,1998,MayAverage,Algeria,DZA
31.9,1998,JunAverage,Algeria,DZA
33.4,1998,JulAverage,Algeria,DZA
32.6,1998,AugAverage,Algeria,DZA
29.8,1998,SepAverage,Algeria,DZA
23.4,1998,OctAverage,Algeria,DZA
17.3,1998,NovAverage,Algeria,DZA
12.6,1998,DecAverage,Algeria,DZA
12.5,1999,JanAverage,Algeria,DZA
13.6,1999,FebAverage,Algeria,DZA
18.6,1999,MarAverage,Algeria,DZA
22.9,1999,AprAverage,Algeria,DZA
28.2,1999,MayAverage,Algeria,DZA
32.1,1999,JunAverage,Algeria,DZA
33.0,1999,JulAverage,Algeria,DZA
32.8,1999,AugAverage,Algeria,DZA
29.9,1999,SepAverage,Algeria,DZA
25.2,1999,OctAverage,Algeria,DZA
17.5,1999,NovAverage,Algeria,DZA
13.1,1999,DecAverage,Algeria,DZA
11.8,2000,JanAverage,Algeria,DZA
14.6,2000,FebAverage,Algeria,DZA
18.9,2000,MarAverage,Algeria,DZA
23.4,2000,AprAverage,Algeria,DZA
28.0,2000,MayAverage,Algeria,DZA
31.7,2000,JunAverage,Algeria,DZA
33.2,2000,JulAverage,Algeria,DZA
32.8,2000,AugAverage,Algeria,DZA
29.3,2000,SepAverage,Algeria,DZA
22.9,2000,OctAverage,Algeria,DZA
18.0,2000,NovAverage,Algeria,DZA
13.9,2000,DecAverage,Algeria,DZA
12.8,2001,JanAverage,Algeria,DZA
14.7,2001,FebAverage,Algeria,DZA
20.3,2001,MarAverage,Algeria,DZA
22.8,2001,AprAverage,Algeria,DZA
27.0,2001,MayAverage,Algeria,DZA
31.9,2001,JunAverage,Algeria,DZA
33.3,2001,JulAverage,Algeria,DZA
32.7,2001,AugAverage,Algeria,DZA
29.3,2001,SepAverage,Algeria,DZA
25.1,2001,OctAverage,Algeria,DZA
17.8,2001,NovAverage,Algeria,DZA
13.6,2001,DecAverage,Algeria,DZA
12.1,2002,JanAverage,Algeria,DZA
15.1,2002,FebAverage,Algeria,DZA
18.9,2002,MarAverage,Algeria,DZA
22.7,2002,AprAverage,Algeria,DZA
27.3,2002,MayAverage,Algeria,DZA
31.9,2002,JunAverage,Algeria,DZA
33.3,2002,JulAverage,Algeria,DZA
32.0,2002,AugAverage,Algeria,DZA
29.6,2002,SepAverage,Algeria,DZA
24.3,2002,OctAverage,Algeria,DZA
18.2,2002,NovAverage,Algeria,DZA
14.6,2002,DecAverage,Algeria,DZA
12.4,2003,JanAverage,Algeria,DZA
14.4,2003,FebAverage,Algeria,DZA
18.5,2003,MarAverage,Algeria,DZA
23.0,2003,AprAverage,Algeria,DZA
27.7,2003,MayAverage,Algeria,DZA
32.4,2003,JunAverage,Algeria,DZA
33.9,2003,JulAverage,Algeria,DZA
33.2,2003,AugAverage,Algeria,DZA
29.6,2003,SepAverage,Algeria,DZA
24.7,2003,OctAverage,Algeria,DZA
18.4,2003,NovAverage,Algeria,DZA
13.1,2003,DecAverage,Algeria,DZA
12.7,2004,JanAverage,Algeria,DZA
15.7,2004,FebAverage,Algeria,DZA
18.1,2004,MarAverage,Algeria,DZA
22.8,2004,AprAverage,Algeria,DZA
25.9,2004,MayAverage,Algeria,DZA
31.7,2004,JunAverage,Algeria,DZA
33.0,2004,JulAverage,Algeria,DZA
33.1,2004,AugAverage,Algeria,DZA
29.2,2004,SepAverage,Algeria,DZA
25.5,2004,OctAverage,Algeria,DZA
17.1,2004,NovAverage,Algeria,DZA
13.5,2004,DecAverage,Algeria,DZA
10.9,2005,JanAverage,Algeria,DZA
13.7,2005,FebAverage,Algeria,DZA
18.8,2005,MarAverage,Algeria,DZA
23.1,2005,AprAverage,Algeria,DZA
28.4,2005,MayAverage,Algeria,DZA
32.0,2005,JunAverage,Algeria,DZA
33.6,2005,JulAverage,Algeria,DZA
32.5,2005,AugAverage,Algeria,DZA
29.3,2005,SepAverage,Algeria,DZA
25.1,2005,OctAverage,Algeria,DZA
17.8,2005,NovAverage,Algeria,DZA
12.8,2005,DecAverage,Algeria,DZA
11.8,2006,JanAverage,Algeria,DZA
14.4,2006,FebAverage,Algeria,DZA
18.8,2006,MarAverage,Algeria,DZA
23.5,2006,AprAverage,Algeria,DZA
28.2,2006,MayAverage,Algeria,DZA
31.7,2006,JunAverage,Algeria,DZA
33.7,2006,JulAverage,Algeria,DZA
32.5,2006,AugAverage,Algeria,DZA
29.2,2006,SepAverage,Algeria,DZA
25.2,2006,OctAverage,Algeria,DZA
18.2,2006,NovAverage,Algeria,DZA
13.1,2006,DecAverage,Algeria,DZA
12.6,2007,JanAverage,Algeria,DZA
15.8,2007,FebAverage,Algeria,DZA
18.1,2007,MarAverage,Algeria,DZA
22.5,2007,AprAverage,Algeria,DZA
27.2,2007,MayAverage,Algeria,DZA
31.8,2007,JunAverage,Algeria,DZA
33.2,2007,JulAverage,Algeria,DZA
32.6,2007,AugAverage,Algeria,DZA
29.7,2007,SepAverage,Algeria,DZA
24.3,2007,OctAverage,Algeria,DZA
17.6,2007,NovAverage,Algeria,DZA
12.9,2007,DecAverage,Algeria,DZA
12.2,2008,JanAverage,Algeria,DZA
14.9,2008,FebAverage,Algeria,DZA
18.6,2008,MarAverage,Algeria,DZA
23.2,2008,AprAverage,Algeria,DZA
27.1,2008,MayAverage,Algeria,DZA
31.6,2008,JunAverage,Algeria,DZA
33.5,2008,JulAverage,Algeria,DZA
32.7,2008,AugAverage,Algeria,DZA
29.7,2008,SepAverage,Algeria,DZA
23.7,2008,OctAverage,Algeria,DZA
16.9,2008,NovAverage,Algeria,DZA
12.7,2008,DecAverage,Algeria,DZA
12.3,2009,JanAverage,Algeria,DZA
14.9,2009,FebAverage,Algeria,DZA
19.0,2009,MarAverage,Algeria,DZA
22.2,2009,AprAverage,Algeria,DZA
27.5,2009,MayAverage,Algeria,DZA
32.1,2009,JunAverage,Algeria,DZA
34.1,2009,JulAverage,Algeria,DZA
33.1,2009,AugAverage,Algeria,DZA
28.5,2009,SepAverage,Algeria,DZA
24.5,2009,OctAverage,Algeria,DZA
18.5,2009,NovAverage,Algeria,DZA
15.0,2009,DecAverage,Algeria,DZA
13.5,2010,JanAverage,Algeria,DZA
16.4,2010,FebAverage,Algeria,DZA
19.5,2010,MarAverage,Algeria,DZA
23.4,2010,AprAverage,Algeria,DZA
27.1,2010,MayAverage,Algeria,DZA
31.5,2010,JunAverage,Algeria,DZA
33.6,2010,JulAverage,Algeria,DZA
32.9,2010,AugAverage,Algeria,DZA
29.7,2010,SepAverage,Algeria,DZA
24.0,2010,OctAverage,Algeria,DZA
18.5,2010,NovAverage,Algeria,DZA
14.4,2010,DecAverage,Algeria,DZA
13.0,2011,JanAverage,Algeria,DZA
14.7,2011,FebAverage,Algeria,DZA
18.9,2011,MarAverage,Algeria,DZA
23.8,2011,AprAverage,Algeria,DZA
27.4,2011,MayAverage,Algeria,DZA
31.7,2011,JunAverage,Algeria,DZA
33.5,2011,JulAverage,Algeria,DZA
32.8,2011,AugAverage,Algeria,DZA
29.8,2011,SepAverage,Algeria,DZA
23.9,2011,OctAverage,Algeria,DZA
18.3,2011,NovAverage,Algeria,DZA
13.0,2011,DecAverage,Algeria,DZA
11.9,2012,JanAverage,Algeria,DZA
13.3,2012,FebAverage,Algeria,DZA
18.2,2012,MarAverage,Algeria,DZA
22.5,2012,AprAverage,Algeria,DZA
27.9,2012,MayAverage,Algeria,DZA
32.5,2012,JunAverage,Algeria,DZA
33.6,2012,JulAverage,Algeria,DZA
33.5,2012,AugAverage,Algeria,DZA
29.5,2012,SepAverage,Algeria,DZA
25.1,2012,OctAverage,Algeria,DZA
19.1,2012,NovAverage,Algeria,DZA
13.5,2012,DecAverage,Algeria,DZA
12.6,2013,JanAverage,Algeria,DZA
14.2,2013,FebAverage,Algeria,DZA
19.4,2013,MarAverage,Algeria,DZA
23.0,2013,AprAverage,Algeria,DZA
26.8,2013,MayAverage,Algeria,DZA
31.0,2013,JunAverage,Algeria,DZA
33.0,2013,JulAverage,Algeria,DZA
32.5,2013,AugAverage,Algeria,DZA
29.2,2013,SepAverage,Algeria,DZA
24.8,2013,OctAverage,Algeria,DZA
17.6,2013,NovAverage,Algeria,DZA
13.0,2013,DecAverage,Algeria,DZA
13.1,2014,JanAverage,Algeria,DZA
15.4,2014,FebAverage,Algeria,DZA
18.2,2014,MarAverage,Algeria,DZA
23.5,2014,AprAverage,Algeria,DZA
27.7,2014,MayAverage,Algeria,DZA
31.7,2014,JunAverage,Algeria,DZA
33.0,2014,JulAverage,Algeria,DZA
32.7,2014,AugAverage,Algeria,DZA
30.1,2014,SepAverage,Algeria,DZA
25.3,2014,OctAverage,Algeria,DZA
18.9,2014,NovAverage,Algeria,DZA
13.1,2014,DecAverage,Algeria,DZA
12.1,2015,JanAverage,Algeria,DZA
14.1,2015,FebAverage,Algeria,DZA
18.3,2015,MarAverage,Algeria,DZA
22.9,2015,AprAverage,Algeria,DZA
28.5,2015,MayAverage,Algeria,DZA
32.0,2015,JunAverage,Algeria,DZA
34.0,2015,JulAverage,Algeria,DZA
32.9,2015,AugAverage,Algeria,DZA
29.5,2015,SepAverage,Algeria,DZA
25.1,2015,OctAverage,Algeria,DZA
18.1,2015,NovAverage,Algeria,DZA
13.5,2015,DecAverage,Algeria,DZA
13.2,2016,JanAverage,Algeria,DZA
15.7,2016,FebAverage,Algeria,DZA
18.4,2016,MarAverage,Algeria,DZA
23.4,2016,AprAverage,Algeria,DZA
27.4,2016,MayAverage,Algeria,DZA
31.8,2016,JunAverage,Algeria,DZA
33.4,2016,JulAverage,Algeria,DZA
32.7,2016,AugAverage,Algeria,DZA
30.0,2016,SepAverage,Algeria,DZA
25.6,2016,OctAverage,Algeria,DZA
18.3,2016,NovAverage,Algeria,DZA
13.9,2016,DecAverage,Algeria,DZA
11.7,2017,JanAverage,Algeria,DZA
15.6,2017,FebAverage,Algeria,DZA
19.0,2017,MarAverage,Algeria,DZA
23.3,2017,AprAverage,Algeria,DZA
28.6,2017,MayAverage,Algeria,DZA
32.4,2017,JunAverage,Algeria,DZA
33.6,2017,JulAverage,Algeria,DZA
33.4,2017,AugAverage,Algeria,DZA
29.8,2017,SepAverage,Algeria,DZA
24.1,2017,OctAverage,Algeria,DZA
17.6,2017,NovAverage,Algeria,DZA
12.8,2017,DecAverage,Algeria,DZA
12.7,2018,JanAverage,Algeria,DZA
14.3,2018,FebAverage,Algeria,DZA
18.7,2018,MarAverage,Algeria,DZA
22.8,2018,AprAverage,Algeria,DZA
26.3,2018,MayAverage,Algeria,DZA
31.3,2018,JunAverage,Algeria,DZA
33.3,2018,JulAverage,Algeria,DZA
32.4,2018,AugAverage,Algeria,DZA
29.9,2018,SepAverage,Algeria,DZA
23.8,2018,OctAverage,Algeria,DZA
18.2,2018,NovAverage,Algeria,DZA
13.6,2018,DecAverage,Algeria,DZA
11.8,2019,JanAverage,Algeria,DZA
14.7,2019,FebAverage,Algeria,DZA
18.7,2019,MarAverage,Algeria,DZA
22.4,2019,AprAverage,Algeria,DZA
27.4,2019,MayAverage,Algeria,DZA
31.8,2019,JunAverage,Algeria,DZA
33.6,2019,JulAverage,Algeria,DZA
32.8,2019,AugAverage,Algeria,DZA
30.1,2019,SepAverage,Algeria,DZA
24.4,2019,OctAverage,Algeria,DZA
17.5,2019,NovAverage,Algeria,DZA
14.1,2019,DecAverage,Algeria,DZA
12.3,2020,JanAverage,Algeria,DZA
15.7,2020,FebAverage,Algeria,DZA
18.7,2020,MarAverage,Algeria,DZA
22.7,2020,AprAverage,Algeria,DZA
28.2,2020,MayAverage,Algeria,DZA
31.5,2020,JunAverage,Algeria,DZA
33.6,2020,JulAverage,Algeria,DZA
32.9,2020,AugAverage,Algeria,DZA
29.9,2020,SepAverage,Algeria,DZA
23.9,2020,OctAverage,Algeria,DZA
18.0,2020,NovAverage,Algeria,DZA
13.6,2020,DecAverage,Algeria,DZA
0.4,1991,JanAverage,Andorra,AND
0.1,1991,FebAverage,Andorra,AND
5.6,1991,MarAverage,Andorra,AND
5.0,1991,AprAverage,Andorra,AND
8.2,1991,MayAverage,Andorra,AND
13.0,1991,JunAverage,Andorra,AND
17.9,1991,JulAverage,Andorra,AND
19.1,1991,AugAverage,Andorra,AND
16.0,1991,SepAverage,Andorra,AND
8.2,1991,OctAverage,Andorra,AND
4.4,1991,NovAverage,Andorra,AND
1.4,1991,DecAverage,Andorra,AND
-0.8,1992,JanAverage,Andorra,AND
1.1,1992,FebAverage,Andorra,AND
4.3,1992,MarAverage,Andorra,AND
6.3,1992,AprAverage,Andorra,AND
11.5,1992,MayAverage,Andorra,AND
12.0,1992,JunAverage,Andorra,AND
17.0,1992,JulAverage,Andorra,AND
18.2,1992,AugAverage,Andorra,AND
13.8,1992,SepAverage,Andorra,AND
7.9,1992,OctAverage,Andorra,AND
6.1,1992,NovAverage,Andorra,AND
2.7,1992,DecAverage,Andorra,AND
1.2,1993,JanAverage,Andorra,AND
0.7,1993,FebAverage,Andorra,AND
3.6,1993,MarAverage,Andorra,AND
6.1,1993,AprAverage,Andorra,AND
10.5,1993,MayAverage,Andorra,AND
14.6,1993,JunAverage,Andorra,AND
16.0,1993,JulAverage,Andorra,AND
17.5,1993,AugAverage,Andorra,AND
13.1,1993,SepAverage,Andorra,AND
8.2,1993,OctAverage,Andorra,AND
3.0,1993,NovAverage,Andorra,AND
3.0,1993,DecAverage,Andorra,AND
1.7,1994,JanAverage,Andorra,AND
2.3,1994,FebAverage,Andorra,AND
5.9,1994,MarAverage,Andorra,AND
5.1,1994,AprAverage,Andorra,AND
10.8,1994,MayAverage,Andorra,AND
14.8,1994,JunAverage,Andorra,AND
19.2,1994,JulAverage,Andorra,AND
19.0,1994,AugAverage,Andorra,AND
13.0,1994,SepAverage,Andorra,AND
9.9,1994,OctAverage,Andorra,AND
7.2,1994,NovAverage,Andorra,AND
3.4,1994,DecAverage,Andorra,AND
1.5,1995,JanAverage,Andorra,AND
4.0,1995,FebAverage,Andorra,AND
3.7,1995,MarAverage,Andorra,AND
6.6,1995,AprAverage,Andorra,AND
10.6,1995,MayAverage,Andorra,AND
13.9,1995,JunAverage,Andorra,AND
19.3,1995,JulAverage,Andorra,AND
18.1,1995,AugAverage,Andorra,AND
12.6,1995,SepAverage,Andorra,AND
12.1,1995,OctAverage,Andorra,AND
5.4,1995,NovAverage,Andorra,AND
2.7,1995,DecAverage,Andorra,AND
3.9,1996,JanAverage,Andorra,AND
0.5,1996,FebAverage,Andorra,AND
3.7,1996,MarAverage,Andorra,AND
6.9,1996,AprAverage,Andorra,AND
10.0,1996,MayAverage,Andorra,AND
15.4,1996,JunAverage,Andorra,AND
17.4,1996,JulAverage,Andorra,AND
16.6,1996,AugAverage,Andorra,AND
12.4,1996,SepAverage,Andorra,AND
9.4,1996,OctAverage,Andorra,AND
4.5,1996,NovAverage,Andorra,AND
2.3,1996,DecAverage,Andorra,AND
1.1,1997,JanAverage,Andorra,AND
4.0,1997,FebAverage,Andorra,AND
6.6,1997,MarAverage,Andorra,AND
7.7,1997,AprAverage,Andorra,AND
11.5,1997,MayAverage,Andorra,AND
14.0,1997,JunAverage,Andorra,AND
16.9,1997,JulAverage,Andorra,AND
19.0,1997,AugAverage,Andorra,AND
15.6,1997,SepAverage,Andorra,AND
11.4,1997,OctAverage,Andorra,AND
6.0,1997,NovAverage,Andorra,AND
2.7,1997,DecAverage,Andorra,AND
2.3,1998,JanAverage,Andorra,AND
3.0,1998,FebAverage,Andorra,AND
5.4,1998,MarAverage,Andorra,AND
5.9,1998,AprAverage,Andorra,AND
11.4,1998,MayAverage,Andorra,AND
14.9,1998,JunAverage,Andorra,AND
18.0,1998,JulAverage,Andorra,AND
18.4,1998,AugAverage,Andorra,AND
14.5,1998,SepAverage,Andorra,AND
9.3,1998,OctAverage,Andorra,AND
3.0,1998,NovAverage,Andorra,AND
1.4,1998,DecAverage,Andorra,AND
2.1,1999,JanAverage,Andorra,AND
1.2,1999,FebAverage,Andorra,AND
5.1,1999,MarAverage,Andorra,AND
7.0,1999,AprAverage,Andorra,AND
12.3,1999,MayAverage,Andorra,AND
14.4,1999,JunAverage,Andorra,AND
18.4,1999,JulAverage,Andorra,AND
18.4,1999,AugAverage,Andorra,AND
15.9,1999,SepAverage,Andorra,AND
10.3,1999,OctAverage,Andorra,AND
3.1,1999,NovAverage,Andorra,AND
1.8,1999,DecAverage,Andorra,AND
0.2,2000,JanAverage,Andorra,AND
3.8,2000,FebAverage,Andorra,AND
5.0,2000,MarAverage,Andorra,AND
6.8,2000,AprAverage,Andorra,AND
12.1,2000,MayAverage,Andorra,AND
15.3,2000,JunAverage,Andorra,AND
16.5,2000,JulAverage,Andorra,AND
18.1,2000,AugAverage,Andorra,AND
15.1,2000,SepAverage,Andorra,AND
9.8,2000,OctAverage,Andorra,AND
5.3,2000,NovAverage,Andorra,AND
4.5,2000,DecAverage,Andorra,AND
3.1,2001,JanAverage,Andorra,AND
2.3,2001,FebAverage,Andorra,AND
6.3,2001,MarAverage,Andorra,AND
6.3,2001,AprAverage,Andorra,AND
11.5,2001,MayAverage,Andorra,AND
15.3,2001,JunAverage,Andorra,AND
17.5,2001,JulAverage,Andorra,AND
18.5,2001,AugAverage,Andorra,AND
13.1,2001,SepAverage,Andorra,AND
12.2,2001,OctAverage,Andorra,AND
3.2,2001,NovAverage,Andorra,AND
-0.6,2001,DecAverage,Andorra,AND
1.7,2002,JanAverage,Andorra,AND
3.6,2002,FebAverage,Andorra,AND
5.8,2002,MarAverage,Andorra,AND
7.3,2002,AprAverage,Andorra,AND
9.7,2002,MayAverage,Andorra,AND
15.3,2002,JunAverage,Andorra,AND
16.8,2002,JulAverage,Andorra,AND
16.4,2002,AugAverage,Andorra,AND
13.9,2002,SepAverage,Andorra,AND
10.3,2002,OctAverage,Andorra,AND
6.3,2002,NovAverage,Andorra,AND
3.9,2002,DecAverage,Andorra,AND
0.4,2003,JanAverage,Andorra,AND
0.6,2003,FebAverage,Andorra,AND
5.4,2003,MarAverage,Andorra,AND
7.5,2003,AprAverage,Andorra,AND
11.3,2003,MayAverage,Andorra,AND
17.8,2003,JunAverage,Andorra,AND
19.6,2003,JulAverage,Andorra,AND
19.4,2003,AugAverage,Andorra,AND
14.9,2003,SepAverage,Andorra,AND
9.0,2003,OctAverage,Andorra,AND
6.1,2003,NovAverage,Andorra,AND
2.6,2003,DecAverage,Andorra,AND
2.3,2004,JanAverage,Andorra,AND
1.3,2004,FebAverage,Andorra,AND
3.4,2004,MarAverage,Andorra,AND
6.2,2004,AprAverage,Andorra,AND
9.9,2004,MayAverage,Andorra,AND
16.0,2004,JunAverage,Andorra,AND
17.6,2004,JulAverage,Andorra,AND
18.4,2004,AugAverage,Andorra,AND
15.5,2004,SepAverage,Andorra,AND
11.3,2004,OctAverage,Andorra,AND
3.8,2004,NovAverage,Andorra,AND
2.0,2004,DecAverage,Andorra,AND
0.5,2005,JanAverage,Andorra,AND
-0.9,2005,FebAverage,Andorra,AND
3.5,2005,MarAverage,Andorra,AND
6.6,2005,AprAverage,Andorra,AND
11.3,2005,MayAverage,Andorra,AND
16.8,2005,JunAverage,Andorra,AND
18.4,2005,JulAverage,Andorra,AND
17.2,2005,AugAverage,Andorra,AND
14.3,2005,SepAverage,Andorra,AND
11.4,2005,OctAverage,Andorra,AND
3.8,2005,NovAverage,Andorra,AND
-0.5,2005,DecAverage,Andorra,AND
0.3,2006,JanAverage,Andorra,AND
0.4,2006,FebAverage,Andorra,AND
